item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q709666,Muka Muka Paradise,manga,Mukamuka Paradise,serie di manga
http://www.wikidata.org/entity/Q2002590,Di Gi Charat Nyo!,Japanese anime television series,Di Gi Charat Nyo!,"anime giapponese, adattamento di Di Gi Charat"
http://www.wikidata.org/entity/Q89207656,MM!,Japanese anime television series,MM!,serie televisiva anime
http://www.wikidata.org/entity/Q691439,Record of Lodoss War,franchise of fantasy novels by Ryo Mizuno based in an role-playing games (RPGs) world called Forcelia,Record of Lodoss War,universo fantasy ideato dallo scrittore giapponese Ryō Mizuno
http://www.wikidata.org/entity/Q89247495,Fate/kaleid liner Prisma Illya,Japanese anime television series,Fate/kaleid liner Prisma Illya,serie anime
http://www.wikidata.org/entity/Q2290791,Gun Sword,Japanese anime television series,Gun × Sword,serie di manga
http://www.wikidata.org/entity/Q89345727,Medaka Box,Japanese anime television series,Medaka Box,serie anime
http://www.wikidata.org/entity/Q708565,Rascal the Raccoon,Japanese anime television series,"Rascal, il mio amico orsetto",serie televisiva animata giapponese del 1977
http://www.wikidata.org/entity/Q11682281,Gungrave,Japanese anime television series,Gungrave,Serie televisiva anime
http://www.wikidata.org/entity/Q427210,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,2010 film by Akira Shigino,Crayon Shin-chan - Chō jikū! Arashi o yobu Ola no hanayome,film d'animazione del 2010 diretto da Akira Shigino
http://www.wikidata.org/entity/Q484176,The Place Promised in Our Early Days,2004 Japanese anime film created and directed by Makoto Shinkai,"Oltre le nuvole, il luogo promessoci",film d'animazione giapponese
http://www.wikidata.org/entity/Q2293617,UFO Baby,Japanese manga series,UFO Baby,manga e anime di Mika Kawamura
http://www.wikidata.org/entity/Q1888501,Stellvia,Japanese anime television series,Uchū no Stellvia,serie di manga
http://www.wikidata.org/entity/Q88295102,86,Japanese anime television series,86 - Eighty-Six,serie anime del 2021
http://www.wikidata.org/entity/Q608079,The Castle of Cagliostro,1979 film directed by Hayao Miyazaki,Lupin III - Il castello di Cagliostro,film anime del 1979 diretto da Hayao Miyazaki
http://www.wikidata.org/entity/Q89987321,Cells at Work!,Japanese anime television series,Cells at Work!,serie anime
http://www.wikidata.org/entity/Q90087288,Gabriel DropOut,Japanese anime television series,Gabriel Dropout,serie anime
http://www.wikidata.org/entity/Q702046,The Adventures of Peter Pan,Japanese anime television series,Peter Pan,serie televisiva animata giapponese del 1989
http://www.wikidata.org/entity/Q559417,A Letter to Momo,2011 film by Hiroyuki Okiura,Una lettera per Momo,film di animazione del 2011 diretto da Hiroyuki Okiura
http://www.wikidata.org/entity/Q700467,Lost Universe,series of Japanese science fiction light novels,Lost Universe,serie giapponese di light novel
http://www.wikidata.org/entity/Q699229,My Daddy Long Legs,Japanese anime television series,Papà Gambalunga,serie televisiva animata giapponese del 1990
http://www.wikidata.org/entity/Q497306,Patlabor: The Movie,1989 film by Mamoru Oshii,Patlabor: The Movie,film del 1989 diretto da Mamoru Oshii
http://www.wikidata.org/entity/Q91333870,Your Lie in April,Japanese anime television series,Bugie d'aprile,serie televisiva anime
http://www.wikidata.org/entity/Q2296131,Canvas 2: Akane-iro no Palette,2004 video game,Canvas 2 ~Niji iro no sketch~,videogioco
http://www.wikidata.org/entity/Q287096,Case Closed: Countdown to Heaven,2001 anime film directed by Kenji Kodama,Detective Conan - Trappola di cristallo,film di animazione del 2001 diretto da Kenji Kodama
http://www.wikidata.org/entity/Q699835,Arrietty,2010 Japanese animated film directed by Hiromasa Yonebayashi,Arrietty - Il mondo segreto sotto il pavimento,film di animazione del 2010 diretto da Hiromasa Yonebayashi
http://www.wikidata.org/entity/Q497292,Patlabor 2: The Movie,1993 film by Mamoru Oshii,Patlabor 2: The Movie,film del 1993 diretto da Mamoru Oshii
http://www.wikidata.org/entity/Q696366,Naruto the Movie: Legend of the Stone of Gelel,2005 Japanese anime film,Naruto - Il film: La leggenda della pietra di Gelel,film del 2005 diretto da Hirotsugu Kawasaki
http://www.wikidata.org/entity/Q711735,Ojarumaru,Japanese anime television series,"Mack, ma che principe sei?",serie televisiva anime
http://www.wikidata.org/entity/Q89304068,Sankarea,Japanese anime television series,Sankarea,serie televisiva anime
http://www.wikidata.org/entity/Q11279366,Miritari!,Japanese manga series,Miritari!,serie di manga
http://www.wikidata.org/entity/Q700969,Hana no Ko Lunlun,Japanese anime television series,Lulù l'angelo tra i fiori,anime giapponese del 1979
http://www.wikidata.org/entity/Q284042,Resident Evil: Degeneration,2008 animated film directed by Makoto Kamiya,Resident Evil: Degeneration,film di animazione del 2008 diretto da Makoto Kamiya
http://www.wikidata.org/entity/Q86838208,KonoSuba,Japanese anime television series,Konosuba! - This Wonderful World,serie anime
http://www.wikidata.org/entity/Q387674,Final Fantasy VII: Advent Children,2005 film by Tetsuya Nomura,Final Fantasy VII: Advent Children,"film di animazione del 2005 diretto da Tetsuya Nomura, Takeshi Nozue"
http://www.wikidata.org/entity/Q91420428,Yosuga no Sora,Japanese anime television series,Yosuga no Sora,serie televisiva anime
http://www.wikidata.org/entity/Q567751,Slayers The Motion Picture,1995 film by Hiroshi Watanabe,Slayers - Le terme di Mipross,film d'animazione del 1995 diretto da Hiroshi Watanabe
http://www.wikidata.org/entity/Q598490,Urashima Tarō,1918 film directed by Seitarō Kitayama,Urashima Tarō,film del 1918 diretto da Seitarō Kitayama
http://www.wikidata.org/entity/Q702023,Story of the Alps: My Annette,Japanese anime television series,Sui monti con Annette,serie televisiva animata prodotta dalla Nippon Animation
http://www.wikidata.org/entity/Q475559,Dragon Ball Z: Dead Zone,1989 film by Daisuke Nishio,Dragon Ball Z - La vendetta divina,film del 1989 diretto da Daisuke Nishio
http://www.wikidata.org/entity/Q698757,Great Mazinger,Japanese anime television series,Grande Mazinga,serie televisiva anime
http://www.wikidata.org/entity/Q2290460,Igano Kabamaru,television series and manga series,Ninja Boy,manga di Yu Azuki
http://www.wikidata.org/entity/Q1742099,Jing: King of Bandits,Japanese anime television series,King of Bandit Jing,serie di manga
http://www.wikidata.org/entity/Q90919679,The Severing Crime Edge,Japanese anime television series,Dansai bunri no crime edge,serie televisiva anime
http://www.wikidata.org/entity/Q702071,Princess Sara,Japanese anime television series,Lovely Sara,anime giapponese
http://www.wikidata.org/entity/Q2030675,Witchblade,Japanese anime television series,Witchblade,serie anime
http://www.wikidata.org/entity/Q89892342,Good Luck Girl!,Japanese anime television series,Binbogami!,serie anime
http://www.wikidata.org/entity/Q2014012,After War Gundam X,Japanese anime television series,Kidō shin seiki Gundam X,serie di manga
http://www.wikidata.org/entity/Q702061,Little Lord Fauntleroy,Japanese anime television series,Piccolo Lord,Serie televisiva animata prodotta dalla Nippon Animation
http://www.wikidata.org/entity/Q515045,Pokémon: Destiny Deoxys,2004 anime film directed by Kunihiko Yuyama,Pokémon: Destiny Deoxys,"film di animazione del 2004 diretto da Kunihiko Yuyama, Darren Dunstan"
http://www.wikidata.org/entity/Q702014,Little Women II: Jo's Boys,Japanese anime television series,Una classe di monelli per Jo,serie televisiva animata prodotta dalla Nippon Animation
http://www.wikidata.org/entity/Q1861992,Genesis of Aquarion,Japanese anime television series,Aquarion,serie TV anime del 2005
http://www.wikidata.org/entity/Q700424,Grendizer,Japanese anime television series,UFO Robot Goldrake,manga di Gō Nagai del 1975 e serie animata giapponese del 1975
http://www.wikidata.org/entity/Q91320001,Bofuri,Japanese anime television series,BOFURI,serie televisiva anime
http://www.wikidata.org/entity/Q2081199,Battle Spirits: Sword Eyes,Japanese anime television series,Battle Spirits - Sword Eyes,anime del 2012 di Hajime Yatate
http://www.wikidata.org/entity/Q1816558,Monochrome Factor,Japanese manga series,Monochrome Factor,manga di Kaili Sorano
http://www.wikidata.org/entity/Q11345406,Young Black Jack,Japanese manga series,Young Black Jack,manga scritto da Yoshiaki Tabata e disegnato da Yūgo Ōkuma
http://www.wikidata.org/entity/Q498375,Porco Rosso,1992 film by Hayao Miyazaki,Porco Rosso,film di animazione del 1992 diretto da Hayao Miyazaki
http://www.wikidata.org/entity/Q601213,Mrs. Pepper Pot,Japanese anime television series,Lo strano mondo di Minù,anime giapponese
http://www.wikidata.org/entity/Q2297129,Strain: Strategic Armored Infantry,Japanese anime television series,Sōkō no Strain,serie di manga
http://www.wikidata.org/entity/Q699949,Dog of Flanders,Japanese anime television series,Il fedele Patrash,serie televisiva animata giapponese del 1975
http://www.wikidata.org/entity/Q698745,Mobile Suit Zeta Gundam,Japanese anime television series,Mobile Suit Z Gundam,serie televisiva anime di 50 puntate
http://www.wikidata.org/entity/Q89996111,How to Keep a Mummy,Japanese anime television series,How to Keep a Mummy,serie anime
http://www.wikidata.org/entity/Q2067724,Sukeban Deka,Japanese manga series,Sukeban Deka,manga shōjo scritto e disegnato da Shinji Wada
http://www.wikidata.org/entity/Q2082672,Hidamari no Ki,"manga, anime, and live-action series",Il bisturi e la spada,serie di manga
http://www.wikidata.org/entity/Q89917350,Cuticle Detective Inaba,Japanese anime television series,Cuticle tantei Inaba,serie televisiva anime
http://www.wikidata.org/entity/Q700044,3000 Leagues in Search of Mother,1976 Japanese anime directed by Isao Takahata,Marco,"anime prodotto dalla Nippon Animation, dalla Taurus Film e da Fuji Television"
http://www.wikidata.org/entity/Q2408681,Blue Dragon,Japanese anime television series,Blue Dragon,serie televisiva anime
http://www.wikidata.org/entity/Q90084269,Arte,Japanese anime television series,Arte,serie anime
http://www.wikidata.org/entity/Q696351,Naruto the Movie: Ninja Clash in the Land of Snow,2004 Japanese anime film,Naruto - The Movie: La primavera nel Paese della Neve,film del 2004 diretto da Tensai Okamura
http://www.wikidata.org/entity/Q709818,Nobody's Boy: Remi,Japanese anime television series,Remi - Le sue avventure,serie televisiva animata prodotta dalla Tokyo Movie Shinsha
http://www.wikidata.org/entity/Q564403,Memories,1995 Japanese animated science fiction anthology film,Memories,"film del 1995 diretto da Koji Morimoto (""Magnetic Rose""), Tensai Okamura(""Stink Bomb""), Katsuhiro Ōtomo (""Cannon Fodder"")"
http://www.wikidata.org/entity/Q701317,Martian Successor Nadesico,Japanese anime television series,Mobile Battleship Nadesico,serie anime del 1996
http://www.wikidata.org/entity/Q551332,Twelve Months,"1980 animated film directed by Tetsuo Imazawa, Kimio Yabuki and Yūgo Serikawa",I dodici mesi (film 1980),film del 1980 diretto da Yugo Serikawa
http://www.wikidata.org/entity/Q697616,Future Boy Conan,1978 television anime,Conan il ragazzo del futuro,anime e manga giapponese
http://www.wikidata.org/entity/Q2003423,"Now and Then, Here and There",Japanese anime television series,"Ima, soko ni iru boku",serie televisiva anime giapponese del 1999
http://www.wikidata.org/entity/Q2428001,Magical Girl Lyrical Nanoha A's,Japanese anime television series,Mahō shōjo Lyrical Nanoha A's,serie anime
http://www.wikidata.org/entity/Q11276663,Hirake! Ponkikki,Japanese anime television series,Funky Fables,serie televisiva
http://www.wikidata.org/entity/Q2293448,Tenchi Muyo! GXP,television series,Tenchi Muyo GXP,serie di manga
http://www.wikidata.org/entity/Q1902786,Hand Maid May,Japanese anime television series,Hand Maid May,serie anime
http://www.wikidata.org/entity/Q1883055,Macross 7,Japanese anime television series,Macross 7,serie di manga
http://www.wikidata.org/entity/Q696455,Nadia: The Secret of Blue Water,Japanese anime television series from 1990–1991,Nadia - Il mistero della pietra azzurra,anime di Hideaki Anno
http://www.wikidata.org/entity/Q90394063,Gourmet Girl Graffiti,Japanese anime television series,Kōfuku Graffiti,serie televisiva anime
http://www.wikidata.org/entity/Q1974834,Sengoku Basara: Samurai Kings,anime television series,Sengoku Basara,serie televisiva anime
http://www.wikidata.org/entity/Q2015843,Android Kikaider,Japanese anime television series,Kikaider The Animation,serie anime
http://www.wikidata.org/entity/Q90911783,My Next Life as a Villainess: All Routes Lead to Doom!,Japanese anime television series,My Next Life as a Villainess: All Routes Lead to Doom!,serie televisiva anime tratta dalla light novel omonima
http://www.wikidata.org/entity/Q11331539,Pi Po Pa Po Patrol-kun,Japanese anime television series,Pip Pop Pattle,serie anime
http://www.wikidata.org/entity/Q591676,Last Order: Final Fantasy VII,2005 anime film directed by Morio Asaka,Last Order: Final Fantasy VII,film del 2005 diretto da Morio Asaka
http://www.wikidata.org/entity/Q709716,Gin Tama,Japanese anime television series,Gintama,serie televisiva
http://www.wikidata.org/entity/Q710324,One Piece,Japanese anime television series,One Piece,anime televisivo giapponese
http://www.wikidata.org/entity/Q2279947,Reideen,Japanese anime television series,Reideen,serie di manga
http://www.wikidata.org/entity/Q11266425,Kochira Katsushika-ku Kameari Kōen-mae Hashutsujo,Japanese anime television series,Kochira Katsushika-ku Kameari Kōen-mae Hashutsujo,serie televisiva anime
http://www.wikidata.org/entity/Q2092998,Robin Hood no Daibōken,Japanese anime television series,Robin Hood,anime televisivo
http://www.wikidata.org/entity/Q11256093,HaruChika,Japanese novel series,Haruchika,serie di romanzi gialli scritta da Sei Hatsuno
http://www.wikidata.org/entity/Q2280840,Ganbare Genki,Japanese manga series,Forza Genki - Forza Sugar,manga di Yū Koyama
http://www.wikidata.org/entity/Q578595,Paprika,2006 anime film directed by Satoshi Kon,Paprika - Sognando un sogno,film d'animazione del 2006 diretto da Satoshi Kon
http://www.wikidata.org/entity/Q11283027,Akubi-chan,2006 anime television series,Akubi Girl,serie televisiva anime del 2006
http://www.wikidata.org/entity/Q91340794,Long Riders!,Japanese anime television series,Long Riders!,serie televisiva anime
http://www.wikidata.org/entity/Q2056346,Dotto! Koni-chan,Japanese anime television series,Dotto! Koni-chan,serie televisiva anime
http://www.wikidata.org/entity/Q11296412,Marie & Gali,Japanese anime television series,Marie & Gali,serie televisiva anime di genere educativo creata da Izumi Tōdō
http://www.wikidata.org/entity/Q11262421,Omakase Scrappers,Japanese anime television series,Omakase Scrappers,Serie televisiva anime giapponese
http://www.wikidata.org/entity/Q1748134,Gowappa 5 Gōdam,Japanese anime television series,Godam,serie anime del 1976
http://www.wikidata.org/entity/Q11446789,Elegant Yokai Apartment Life,Japanese light novel series,Elegant Yokai Apartment Life,serie di light novel scritta e illustrata da Hinowa Kōzuki
http://www.wikidata.org/entity/Q498577,Castle in the Sky,1986 Japanese animated film by Hayao Miyazaki,Laputa - Castello nel cielo,film di animazione del 1986 diretto da Hayao Miyazaki
http://www.wikidata.org/entity/Q2297793,Lamune,television series,Lamune,videogioco
http://www.wikidata.org/entity/Q2296189,The Jungle Book,Japanese anime television series,Il libro della giungla,anime del 1989
http://www.wikidata.org/entity/Q697253,Zettai Muteki Raijin-Oh,1991 television anime,Zettai muteki Raijin-Oh,serie anime televisiva giapponese
http://www.wikidata.org/entity/Q717153,Honō no Tōkyūji: Dodge Danpei,1991 film,"Magico Dan, super campione",Anime shōnen
http://www.wikidata.org/entity/Q842292,Whisper of the Heart,1995 anime film directed by Yoshifumi Kondō,I sospiri del mio cuore,film d'animazione del 1995 diretto da Yoshifumi Kondō
http://www.wikidata.org/entity/Q2234128,Magikano,Japanese manga series,Magikano,manga scritto e disegnato da Takeaki Momose
http://www.wikidata.org/entity/Q2455207,Mnemosyne,Japanese anime television series,RIN - Le figlie di Mnemosyne,serie anime
http://www.wikidata.org/entity/Q714520,Tokyo Magnitude 8.0,Japanese anime television series,Tokyo Magnitude 8.0,anime di Bones e Kinema Citrus
http://www.wikidata.org/entity/Q710394,Future Robot Daltanious,Japanese anime television series,Daltanious,serie televisiva anime
http://www.wikidata.org/entity/Q2270884,Tsurikichi Sanpei,Japanese manga series,Sampei,manga del 1973
http://www.wikidata.org/entity/Q98821830,Kuma Kuma Kuma Bear,Japanese anime television series,Kuma Kuma Kuma Bear,serie televisiva anime
http://www.wikidata.org/entity/Q97007934,Arpeggio of Blue Steel -Ars Nova-,Japanese anime series,Arpeggio of Blue Steel -Ars Nova-,serie anime
http://www.wikidata.org/entity/Q804429,Bleach: The DiamondDust Rebellion,2007 anime film by Noriyuki Abe,Bleach: The DiamondDust Rebellion,film del 2007 diretto da Noriyuki Abe
http://www.wikidata.org/entity/Q703604,The Swiss Family Robinson: Flone of the Mysterious Island,Japanese anime television series,Flo la piccola Robinson,Serie televisiva anime del 1981 prodotta dalla Nippon Animation
http://www.wikidata.org/entity/Q703915,The Story of Perrine,Japanese anime television series,Peline Story,serie televisiva animata giapponese del 1978
http://www.wikidata.org/entity/Q704211,Gokujō!! Mecha Mote Iinchō,television anime,Ragazze di successo,manga e anime di Tomoko Nishimura
http://www.wikidata.org/entity/Q2140865,Weiß Kreuz,television series,Weiß kreuz,serie di manga
http://www.wikidata.org/entity/Q15972336,Gundam Reconguista in G,Japanese anime television series,Gundam Reconguista in G,serie televisiva anime
http://www.wikidata.org/entity/Q719503,Doraemon: Nobita and the Animal Planet,1990 anime film directed by Tsutomu Shibayama,Doraemon: Nobita to animal planet,film del 1990 diretto da Tsutomu Shibayama
http://www.wikidata.org/entity/Q18819991,Slayers,Japanese anime television series,Slayers,serie anime
http://www.wikidata.org/entity/Q2253218,"Persia, the Magic Fairy",Japanese anime television series,Evelyn e la magia di un sogno d'amore,anime del 1984 dello Studio Pierrot
http://www.wikidata.org/entity/Q714031,Yu-Gi-Oh! 5D's,Japanese anime television series,Yu-Gi-Oh! 5D's,serie televisiva anime
http://www.wikidata.org/entity/Q635679,Crayon Shin-chan: The Hidden Treasure of the Buri Buri Kingdom,1994 Japanese animated film directed by Mitsuru Hongo,Crayon Shin-chan - Buriburi ōkoku no hihō,film d'animazione del 1994 diretto da Mitsuru Hongo
http://www.wikidata.org/entity/Q2266701,Medabots,television series anime,Medarot,"Serie di manga, anime e videogiochi"
http://www.wikidata.org/entity/Q721737,Tales from Earthsea,2006 Japanese animated film directed by Gorō Miyazaki,I racconti di Terramare,film d'animazione del 2006 diretto da Gorō Miyazaki
http://www.wikidata.org/entity/Q774058,Dragon Ball Z: Super Android 13!,1992 film by Kazuhito Kikuchi,Dragon Ball Z - I tre Super Saiyan,film del 1992 diretto da Daisuke Nishio
http://www.wikidata.org/entity/Q2278549,Kamui the Ninja,Japanese anime television series,L'invincibile Ninja Kamui,serie televisiva anime del 1969
http://www.wikidata.org/entity/Q697482,"Ceres, Celestial Legend",Japanese manga series,Ayashi no Ceres,serie di manga
http://www.wikidata.org/entity/Q99194112,Place to Place,Japanese anime television series,Atchi kotchi,serie televisiva anime
http://www.wikidata.org/entity/Q716172,Mobile Fighter G Gundam,Japanese anime television series,Kidō butoden G Gundam,serie di manga
http://www.wikidata.org/entity/Q706746,Martian Successor Nadesico: The Motion Picture – Prince of Darkness,1998 film by Tatsuo Satō,Mobile Battleship Nadesico the Movie - Il principe delle tenebre,film del 1998 diretto da Tatsuo Satō
http://www.wikidata.org/entity/Q98582082,Kemono Jihen,Japanese anime television series,Kemono jihen,serie televisiva anime del 2021
http://www.wikidata.org/entity/Q15965930,PriPara,"Japanese arcade game by Takara Tomy, and manga and anime series adaptation based on the game",PriPara,anime del 2014 di Takara Tomy
http://www.wikidata.org/entity/Q100976283,D-Frag!,Japanese anime television series,D-Frag!,serie televisiva anime
http://www.wikidata.org/entity/Q717510,Detective Conan: The Eleventh Striker,2012 anime film directed by Yasuichiro Yamamoto,Detective Conan - L'undicesimo attaccante,film del 2012 diretto da Kōbun Shizuno
http://www.wikidata.org/entity/Q2551824,Deltora Quest,television series,Deltora Quest,serie televisiva anime basata sull'omonima serie di libri
http://www.wikidata.org/entity/Q614200,Evangelion: 2.0 You Can (Not) Advance,2009 Japanese animated film,Evangelion: 2.0 You Can (Not) Advance,film d'animazione del 2009 diretto da Hideaki Anno
http://www.wikidata.org/entity/Q99642395,Edens Zero,Japanese anime television series,Edens Zero,serie anime
http://www.wikidata.org/entity/Q99860127,Higehiro,Japanese anime television series,Higehiro,serie anime
http://www.wikidata.org/entity/Q13828292,Gatchaman Crowds,Japanese anime television series,Gatchaman Crowds,serie televisiva anime prodotta dalla Tatsunoko
http://www.wikidata.org/entity/Q14493917,Galilei Donna,Japanese anime television series,Galilei Donna,serie televisiva anime
http://www.wikidata.org/entity/Q15896199,Space Brothers,Japanese anime television series,Uchu kyodai - Fratelli nello spazio,serie anime
http://www.wikidata.org/entity/Q704353,Sailor Moon,Japanese anime television series,Sailor Moon,serie d'animazione giapponese del 1992
http://www.wikidata.org/entity/Q2557696,Cinderella,Japanese anime television series,Cenerentola,anime italo-giapponese del 1995
http://www.wikidata.org/entity/Q98796025,I'm Standing on a Million Lives,Japanese anime television series,I'm Standing on a Million Lives,serie televisiva aniime
http://www.wikidata.org/entity/Q98709956,The Familiar of Zero,Japanese anime television series,Zero no tsukaima,serie anime
http://www.wikidata.org/entity/Q2268511,Tekkaman: The Space Knight,Japanese anime television series,Tekkaman,serie televisiva anime
http://www.wikidata.org/entity/Q715526,Summer Wars,2009 Japanese anime film,Summer Wars,film d'animazione del 2009 diretto da Mamoru Hosoda
http://www.wikidata.org/entity/Q96240819,The Ancient Magus' Bride,Japanese anime television series,The Ancient Magus Bride,serie anime
http://www.wikidata.org/entity/Q1026730,Inuyasha the Movie: The Castle Beyond the Looking Glass,2002 film directed by Toshiya Shinohara,Inuyasha the Movie - Il castello al di là dello specchio,film di animazione del 2002 diretto da Toshiya Shinohara
http://www.wikidata.org/entity/Q2274684,"Magical Emi, the Magic Star",Japanese anime television series,Magica Magica Emi,anime del 1985 dello Studio Pierrot
http://www.wikidata.org/entity/Q719160,Tales of Little Women,1987 television series,"Una per tutte, tutte per una",serie televisiva animata prodotta dalla Nippon Animation
http://www.wikidata.org/entity/Q99853668,Hyouka,Japanese anime television series,Hyouka,serie anime
http://www.wikidata.org/entity/Q2316125,Space Runaway Ideon,Japanese anime television series,Densetsu kyojin Ideon,Serie anime televisiva  Giapponese
http://www.wikidata.org/entity/Q17217313,"Tsukihime, Lunar Legend",Japanese anime television series,Shingetsutan tsukihime,serie di manga
http://www.wikidata.org/entity/Q2096030,Piccolino no Bōken,Japanese anime television series,Bambino Pinocchio,serie televisiva d'animazione 1976
http://www.wikidata.org/entity/Q704651,Dragon Ball Z Kai,2009 anime television series,Dragon Ball Kai,serie anime
http://www.wikidata.org/entity/Q636444,Sailor Moon R: The Movie,1993 film directed by Kunihiko Ikuhara,Sailor Moon R The Movie - La Promessa della Rosa,film del 1993 diretto da Kunihiko Ikuhara
http://www.wikidata.org/entity/Q715718,"Heidi, Girl of the Alps",1974 Japanese anime series,Heidi,serie televisiva anime basata sull'omonimo romanzo
http://www.wikidata.org/entity/Q713578,Vicky the Viking,Japanese anime television series,Viki il vichingo,serie anime del 1974 prodotta dalla Taurus Film e dalla Zuiyo Eizo.
http://www.wikidata.org/entity/Q2352026,Turn A Gundam,Japanese anime television series,Turn A Gundam,"serie animata e relativo mediamix del franchise ""Gundam"""
http://www.wikidata.org/entity/Q12019559,Free!,Japanese anime television series,Free!,anime di Hiroko Utsumi
http://www.wikidata.org/entity/Q715731,Digimon Adventure 02,Japanese anime television series,Digimon Adventure 02,serie anime
http://www.wikidata.org/entity/Q2135803,Record of Lodoss War: Chronicles of the Heroic Knight,Japanese anime television series,Record of Lodoss War: La saga dei cavalieri,serie televisiva
http://www.wikidata.org/entity/Q719493,Doraemon: Nobita and the Kingdom of Clouds,1992 film by Tsutomu Shibayama,Doraemon - The Movie: Il Regno delle Nuvole,film del 1992 diretto da Tsutomu Shibayama
http://www.wikidata.org/entity/Q719497,Inuyasha the Movie: Affections Touching Across Time,2001 Japanese anime film directed by Toshiya Shinohara,Inuyasha the Movie - Un sentimento che trascende il tempo,film di animazione del 2001 diretto da Toshiya Shinohara
http://www.wikidata.org/entity/Q717180,Mama wa Shōgaku 4 Nensei,Japanese anime television series,Mama wa shōgaku 4 nensei,serie di manga
http://www.wikidata.org/entity/Q97171756,Yashahime,Japanese anime television series,Yashahime: Princess Half-Demon,serie televisiva anime prodotta dallo studio giapponese Sunrise
http://www.wikidata.org/entity/Q707001,Beast King GoLion,1981 anime series,Golion,serie televisiva anime del 1981
http://www.wikidata.org/entity/Q99076580,The Sacred Blacksmith,Japanese anime television series,The Sacred Blacksmith,serie anime
http://www.wikidata.org/entity/Q101079462,Redo of Healer,Japanese anime television series,Redo of Healer,serie anime
http://www.wikidata.org/entity/Q2338821,Idol Densetsu Eriko,Japanese anime television series,"Ciao, Sabrina",anime della Ashi Production
http://www.wikidata.org/entity/Q2255505,Uta Kata,Japanese anime television series,Uta∽Kata,serie di anime e manga pubblicati contemporaneamente in Giappone nel 2004
http://www.wikidata.org/entity/Q1004318,Fullmetal Alchemist: The Sacred Star of Milos,2011 anime film by Kazuya Murata,Fullmetal Alchemist - La sacra stella di Milos,film anime del 2011 basato sulla serie manga e anime Fullmetal Alchemist
http://www.wikidata.org/entity/Q19158899,Million Doll,Japanese manga series,Million Doll,manga giapponese online di Ai del 2013
http://www.wikidata.org/entity/Q99027183,Needless,Japanese anime television series,Needless,serie anime
http://www.wikidata.org/entity/Q734196,Ox Tales,Japanese anime television series,Fantazoo,serie televisiva anime
http://www.wikidata.org/entity/Q99512276,Sword Art Online Alternative Gun Gale Online,Japanese anime television series,Sword Art Online Alternative: Gun Gale Online,serie anime
http://www.wikidata.org/entity/Q626427,Arashi no Yoru ni,2005 anime film directed by Gisaburō Sugii,Amicinemici - Le avventure di Gav e Mei,film del 2005 diretto da Gisaburō Sugii
http://www.wikidata.org/entity/Q100868588,Shaman King,2021 Japanese anime television series,episodi di Shaman King (2021),lista di un progetto Wikimedia
http://www.wikidata.org/entity/Q100988473,Code:Breaker,Japanese anime television series,Code: Breaker,serie anime
http://www.wikidata.org/entity/Q764897,Ghost in the Shell: Stand Alone Complex - Solid State Society,2006 film directed by Kenji Kamiyama,Ghost in the Shell: S.A.C. Solid State Society,film del 2006 diretto da Kenji Kamiyama
http://www.wikidata.org/entity/Q94530513,Hinako Note,Japanese anime television series,Hinako Note,serie televisiva anime
http://www.wikidata.org/entity/Q98803646,Fly Me to the Moon,Japanese anime television series,Tonikawa: Over the Moon for You,serie anime
http://www.wikidata.org/entity/Q821973,Slayers Great,1997 film by Hiroshi Watanabe,Slayers - La città dei Golem,film d'animazione del 1997 diretto da Kunihiko Yuyama
http://www.wikidata.org/entity/Q99933439,Little Pollon,Japanese anime television series,C'era una volta... Pollon,serie animata giapponese
http://www.wikidata.org/entity/Q2306831,Yes! Pretty Cure 5 Go Go!,Japanese anime television series,Yes! Pretty Cure 5 GoGo!,anime del 2008 di Izumi Tōdō
http://www.wikidata.org/entity/Q820819,The Sky Crawlers,2008 Japanese anime film directed by Mamoru Oshii,The Sky Crawlers - I cavalieri del cielo,lungometraggio animato del 2008 diretto da Mamoru Oshii
http://www.wikidata.org/entity/Q2277183,God Mazinger,television series,God Mazinger,serie televisiva anime
http://www.wikidata.org/entity/Q15963927,M3: The Dark Metal,Japanese anime television series,M3: sono kuroki hagane,serie televisiva anime prodotta dalla Satelight
http://www.wikidata.org/entity/Q2339582,Trapp Family Story,Japanese anime television series,Cantiamo insieme,serie televisiva animata giapponese del 1991
http://www.wikidata.org/entity/Q1032047,Pretty Cure All Stars New Stage 2: Friends of the Heart,2013 film directed by Kōji Ogawa,Eiga Pretty Cure All Stars New Stage 2 - Kokoro no tomodachi,film del 2013 diretto da Kōji Ogawa
http://www.wikidata.org/entity/Q16878993,Non Non Biyori,Japanese anime television series,Non Non Biyori,serie televisiva anime
http://www.wikidata.org/entity/Q706638,Future GPX Cyber Formula,Japanese anime television series,Future GPX Cyber Formula,videogioco del 2000
http://www.wikidata.org/entity/Q18991235,Oshiete! Galko-chan,Japanese manga series,Oshiete! Galko-chan,manga scritto e disegnato da Kenya Suzuki
http://www.wikidata.org/entity/Q99135396,Heaven's Lost Property,Japanese anime television series,Angeloid - Sora no otoshimono,serie anime
http://www.wikidata.org/entity/Q100976117,Btooom!,Japanese anime television series,Btooom!,serie anime
