item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q3906638,Plena Manlibro de Esperanta Gramatiko,book by Bertilo Wennergren,Plena Manlibro de Esperanta Gramatiko,manuale di Bertilo Wennergren
http://www.wikidata.org/entity/Q102071604,L'Oblat / J.-K. Huysmans,book,L'Oblat / J.-K. Huysmans,libro
http://www.wikidata.org/entity/Q101552792,La machine à assassiner : roman d'aventures et de mystère,individual book,La machine à assassiner : roman d'aventures et de mystère,libro
http://www.wikidata.org/entity/Q102068371,Petites villes d'Italie,book,Petites villes d'Italie,libro
http://www.wikidata.org/entity/Q102045387,Messaggio,book,Messaggio,libro
http://www.wikidata.org/entity/Q102046493,La nostalgie de la beauté / Jean Lorrain ; pensées sélectionnées et précédées d'une introduction par Jean Bouscatel,book,La nostalgie de la beauté / Jean Lorrain ; pensées sélectionnées et précédées d'une introduction par Jean Bouscatel,libro
http://www.wikidata.org/entity/Q102064979,Gabriel Conroy,book,Gabriel Conroy,libro
http://www.wikidata.org/entity/Q102046537,Le père Goriot,book,Le père Goriot,libro
http://www.wikidata.org/entity/Q101555081,Correspondance: 1907-1908,individual book,Correspondance: 1907-1908,libro
http://www.wikidata.org/entity/Q2868351,Ashtadhyayi,treatise by Panini,Aṣṭādhyāyī,opera del grammatico Pāṇini
http://www.wikidata.org/entity/Q102045700,Leon Morin priest,book by Béatrix Beck,Leon Morin prete,libro di Béatrix Beck
http://www.wikidata.org/entity/Q102065583,Un mariage de confiance,book,Un mariage de confiance,libro
http://www.wikidata.org/entity/Q102072199,Eyrimah,book,Eyrimah,libro
http://www.wikidata.org/entity/Q102045423,États-Unis 39: journal d'un voyage en Amérique,book,États-Unis 39: journal d'un voyage en Amérique,libro
http://www.wikidata.org/entity/Q102061152,Une Créature de Dieu,book,Une Créature de Dieu,libro
http://www.wikidata.org/entity/Q102064655,Journal d'un curé de campagne: roman,book,Journal d'un curé de campagne: roman,libro
http://www.wikidata.org/entity/Q102045514,Les pauvres,book,Les pauvres,libro
http://www.wikidata.org/entity/Q102046063,La pêche miraculeuse (8. ed.),book,La pêche miraculeuse (8. ed.),libro
http://www.wikidata.org/entity/Q20817523,Tiberius Psalter,11th century manuscript,Salterio di Tiberio,Manoscritto dell'XI secolo
http://www.wikidata.org/entity/Q3906938,Poem Strip,1969 graphic novel written by Dino Buzzati,Poema a fumetti,romanzo a fumetti di Dino Buzzati del 1969
http://www.wikidata.org/entity/Q102046200,Malaisie,book,Malaisie,libro
http://www.wikidata.org/entity/Q102045459,Florence,book,Florence,libro
http://www.wikidata.org/entity/Q102045689,L'étonnant voyage de Hareton Ironcastle,book,L'étonnant voyage de Hareton Ironcastle,libro
http://www.wikidata.org/entity/Q102069229,Petits traités,book,Petits traités,libro
http://www.wikidata.org/entity/Q101559197,L'Épithalame,book,L'Épithalame,libro
http://www.wikidata.org/entity/Q101555025,Jettatura,book by Théophile Gautier,Jettatura,libro di Théophile Gautier
http://www.wikidata.org/entity/Q102063099,La nouvelle Arcadie / Maurice Bedel,book,La nouvelle Arcadie / Maurice Bedel,libro
http://www.wikidata.org/entity/Q102046109,Les foules de Lourdes,book,Les foules de Lourdes,libro
http://www.wikidata.org/entity/Q102045848,Nos qualités et nos défauts : lectures courantes : cours élémentaire / J. Leday,book,Nos qualités et nos défauts : lectures courantes : cours élémentaire / J. Leday,libro
http://www.wikidata.org/entity/Q101562704,Histoire Américaines,book,Histoire Américaines,libro
http://www.wikidata.org/entity/Q101562801,La machine à lire les pensées,book,La machine à lire les pensées,libro
http://www.wikidata.org/entity/Q102064178,Jérusalem en terre sainte,book by Selma Lagerlöf,Jérusalem en terre sainte,libro di Selma Lagerlöf
http://www.wikidata.org/entity/Q102046348,L'Étui de nacre,book,L'Étui de nacre,libro
http://www.wikidata.org/entity/Q102046080,Fortune carrée,book,Fortune carrée,libro
http://www.wikidata.org/entity/Q102046048,La fortune,book,La fortune,libro
http://www.wikidata.org/entity/Q102044995,Journal d'un volontaire d'un an: au 10e de ligne,book by René Vallery-Radot,Journal d'un volontaire d'un an: au 10e de ligne,libro di René Vallery-Radot
http://www.wikidata.org/entity/Q101560197,Le Fantôme de l'Opéra,book,Le Fantôme de l'Opéra,libro
http://www.wikidata.org/entity/Q102067529,Le mariage de Gerard,book,Le mariage de Gerard,lbro
http://www.wikidata.org/entity/Q102046117,La Cour du Roi Soleil,book,La Cour du Roi Soleil,libro
http://www.wikidata.org/entity/Q102076451,Germinie Lacerteux,book,Germinie Lacerteux,libro
http://www.wikidata.org/entity/Q101553974,Jean d'Agrève,individual book,Jean d'Agrève,libro
http://www.wikidata.org/entity/Q101557768,L’ Ensorcelée,book,L’ Ensorcelée,libro
http://www.wikidata.org/entity/Q102045783,L'Étranger,book,L'Étranger,libro
http://www.wikidata.org/entity/Q101562935,Le Fantôme de l' Opéra,book,Le Fantôme de l' Opéra,libro
http://www.wikidata.org/entity/Q101955375,La jeunesse de Schiller,book by Robert d'Harcourt,La jeunesse de Schiller,libro di Robert d'Harcourt
http://www.wikidata.org/entity/Q102046470,Manuel de chauffeur-mecanicien et du proprietaire d'appareils a vapeur,book,Manuel de chauffeur-mecanicien et du proprietaire d'appareils a vapeur,libro
http://www.wikidata.org/entity/Q102045676,Lady Stanhope en Orient,book by Paule Henry-Bordeaux,Lady Stanhope en Orient,libro di Paule Henry-Bordeaux
http://www.wikidata.org/entity/Q102068404,Novelle del lunedì / Alphonse Daudet ; traduzione di Rodolfo Giani,book,Novelle del lunedì / Alphonse Daudet ; traduzione di Rodolfo Giani,libro
http://www.wikidata.org/entity/Q102046600,Marcomir: histoire d'un étudiant,book,Marcomir: histoire d'un étudiant,libro
http://www.wikidata.org/entity/Q101946826,La Jeunesse de la Grande Mademoiselle : 1627-1652,book by Arvède Barine,La Jeunesse de la Grande Mademoiselle : 1627-1652,libro di Arvède Barine
http://www.wikidata.org/entity/Q102045904,Force ennemie,book,Force ennemie,libro
http://www.wikidata.org/entity/Q102073534,Mireille: poeme provencal,book,Mireille: poeme provencal,libro
http://www.wikidata.org/entity/Q102076236,"Germine Lacerteux, la fille Elisa, la petite mademoiselle, la maison de Claudine",book,"Germine Lacerteux, la fille Elisa, la petite mademoiselle, la maison de Claudine",libro
http://www.wikidata.org/entity/Q102071007,"Nyaré, buffle sauvage / Georges Trial",book,"Nyaré, buffle sauvage / Georges Trial",libro
http://www.wikidata.org/entity/Q102048049,Il mio amico Maigret,book,Il mio amico Maigret,libro
http://www.wikidata.org/entity/Q102074945,Il gettone,Translation by Anita Dobelli,Il gettone,libro
http://www.wikidata.org/entity/Q102064319,Marguerite d’Autriche : une princesse Belge de la renaissance,book,Marguerite d’Autriche : une princesse Belge de la renaissance,libro
http://www.wikidata.org/entity/Q102067215,Europa,book,Europa,libro
http://www.wikidata.org/entity/Q101563912,Histoire d'une famille de lions,book,Histoire d'une famille de lions,libro
http://www.wikidata.org/entity/Q102046376,Les peintres du Bosphore au dix-huitième siècle,book,Les peintres du Bosphore au dix-huitième siècle,libro
http://www.wikidata.org/entity/Q101566281,Côte d'Azur,book,Côte d'Azur,libro
http://www.wikidata.org/entity/Q101558661,Jean Vanboncoeur et Marie-Anne Lafrance,book of Ferdinand Van Bruyssel,Jean Vanboncoeur et Marie-Anne Lafrance,libro di Ferdinand Van Bruyssel
http://www.wikidata.org/entity/Q102064052,Nouvelles histoires de fantômes anglais / Paul Morand ; recueillies et préfacées par Edmond Jaloux ; traduit de Georgette Camille,book,Nouvelles histoires de fantômes anglais / Paul Morand ; recueillies et préfacées par Edmond Jaloux ; traduit de Georgette Camille,libro
http://www.wikidata.org/entity/Q102046774,Le Nouveau Déluge : roman / Noëlle Roger,book,Le Nouveau Déluge : roman / Noëlle Roger,libro
http://www.wikidata.org/entity/Q102063972,Le mari de Charlotte,book,Le mari de Charlotte,libro
http://www.wikidata.org/entity/Q101554033,Les Enfants Gâtés,individual book,Les Enfants Gâtés,libro
http://www.wikidata.org/entity/Q102046651,Nous avons fait un beau voyage,book,Nous avons fait un beau voyage,libro
http://www.wikidata.org/entity/Q101947849,Hommes et bêtes,book,Hommes et bêtes,libro
http://www.wikidata.org/entity/Q102045554,Étiennette: Drame contemporain,book,Étiennette: Drame contemporain,libro
http://www.wikidata.org/entity/Q102064369,La Peste,book,La Peste,libro
http://www.wikidata.org/entity/Q101554393,Continu et discontinu en physique moderne,individual book,Continu et discontinu en physique moderne,libro
http://www.wikidata.org/entity/Q102061166,La crise et le problème monétaire,book,La crise et le problème monétaire,libro
http://www.wikidata.org/entity/Q101565314,Un Corsaire sous la Terreur,book,Un Corsaire sous la Terreur,libro
http://www.wikidata.org/entity/Q102046753,François le Champi,book,François le Champi,libro
http://www.wikidata.org/entity/Q102076205,Les pieds-noirs : drames de l'Amerique du nord,book,Les pieds-noirs : drames de l'Amerique du nord,libro
http://www.wikidata.org/entity/Q102065418,Colomba,book,Colomba,libro
http://www.wikidata.org/entity/Q101554571,L’Ennemi des Lois,individual book,L’Ennemi des Lois,libro
http://www.wikidata.org/entity/Q102045424,Le mal d'aimer,book,Le mal d'aimer,libro
http://www.wikidata.org/entity/Q102046798,La fugitive,book of J. H. Rosny aîné,La fugitive,libro di J. H. Rosny aîné
http://www.wikidata.org/entity/Q102047639,Il mio noviziato,Book,Il mio noviziato,Libro
http://www.wikidata.org/entity/Q102046366,Le mannequin d'osier,book,Le mannequin d'osier,libro
http://www.wikidata.org/entity/Q102045396,Les lauriers roses,book by Joseph Kessel,Les lauriers roses,libro di Joseph Kessel
http://www.wikidata.org/entity/Q3560407,Violent Cases,graphic novel,Casi violenti,graphic novel
http://www.wikidata.org/entity/Q101554820,Correspondance: 1905-1914,individual book,Correspondance: 1905-1914,libro
http://www.wikidata.org/entity/Q102046162,Four quartets,book,Four quartets,libro
http://www.wikidata.org/entity/Q102046212,Le pêcheur d'éponges,book,Le pêcheur d'éponges,libro
http://www.wikidata.org/entity/Q211174,2000 AD,British comic magazine,2000 AD,rivista di fumetti britannica
http://www.wikidata.org/entity/Q102045895,Lucile Desenclos: une ondine,book by André Theuriet,Lucile Desenclos: une ondine,libro di André Theuriet
http://www.wikidata.org/entity/Q101565097,Helgvor du fleuve bleu,book,Helgvor du fleuve bleu,libro
http://www.wikidata.org/entity/Q102069688,Nuits de Montmartre / J. Kessel,book,Nuits de Montmartre / J. Kessel,libro
http://www.wikidata.org/entity/Q102074432,George Sand: histoire de sa vie,book,George Sand: histoire de sa vie,libro
http://www.wikidata.org/entity/Q102067945,Croc-blanc,book,Croc-blanc,libro
http://www.wikidata.org/entity/Q102066953,"Nouvelles pièces noires ; Jézabel, Antigone, Roméo et Jeannette, Médéé / Jean Anouilh",book,"Nouvelles pièces noires ; Jézabel, Antigone, Roméo et Jeannette, Médéé / Jean Anouilh",libro
http://www.wikidata.org/entity/Q101564266,Fantômes d'Ecosse,book,Fantômes d'Ecosse,libro
http://www.wikidata.org/entity/Q102076450,La Pierre d’Horeb ( 11. ed.),book,La Pierre d’Horeb ( 11. ed.),libro
http://www.wikidata.org/entity/Q102076017,Le Miroir du merveilleux /Pierre Mabille; avect sept dessins originaux d'André Masson,book,Le Miroir du merveilleux /Pierre Mabille; avect sept dessins originaux d'André Masson,libro
http://www.wikidata.org/entity/Q102066750,Les lepreuses,book by Henry de Montherlant,Les lepreuses,libro di Henry de Montherlant
http://www.wikidata.org/entity/Q101954925,Madame se meurt! Madame est morte,book,Madame se meurt! Madame est morte,libro
http://www.wikidata.org/entity/Q101956102,Mademoiselle Beau-sourire,book,Mademoiselle Beau-sourire,libro
http://www.wikidata.org/entity/Q102071559,Philosophie de l’art,book,Philosophie de l’art,libro
http://www.wikidata.org/entity/Q102046686,Perséphone,book,Perséphone,libro
http://www.wikidata.org/entity/Q102067695,L’Evolutionnisme des idées-forces,book,L’Evolutionnisme des idées-forces,libro
http://www.wikidata.org/entity/Q102067273,Les petites ouvrières,book,Les petites ouvrières,libro
http://www.wikidata.org/entity/Q102045512,La fontaine Medicis,book,La fontaine Medicis,libro
http://www.wikidata.org/entity/Q845904,Art of Grammar,"treatise on Greek grammar, attributed to Dionysius Thrax, who wrote in the 2nd century BCE; the first work on grammar in Greek",Techne grammatike,opera di Dionisio il Trace
http://www.wikidata.org/entity/Q102068373,Le miracle du Maroc: la terre africaine,book,Le miracle du Maroc: la terre africaine,libro
http://www.wikidata.org/entity/Q102070353,Pétrone: l'envers de la société romaine et études diverses,book,Pétrone: l'envers de la société romaine et études diverses,libro
http://www.wikidata.org/entity/Q101566191,Jacques Vingtras,book,Jacques Vingtras,libro
http://www.wikidata.org/entity/Q101563952,Correspondance de M.me de Pompadour,book,Correspondance de M.me de Pompadour,libro
http://www.wikidata.org/entity/Q102046615,Le perroquet vert,book,Le perroquet vert,libro
http://www.wikidata.org/entity/Q102274579,La steppe rouge,book,La steppe rouge,libro
http://www.wikidata.org/entity/Q102274000,Tonomètrie,book,Tonomètrie,libro
http://www.wikidata.org/entity/Q102114823,Oeuvres complètes d'Alphonse Karr,book,Oeuvres complètes d'Alphonse Karr,libro
http://www.wikidata.org/entity/Q102129224,Prométhee ou la vie de Balzac,book,Prométhee ou la vie de Balzac,libro
http://www.wikidata.org/entity/Q102137488,Ritratto dell'artista da scimmiotto / Michel Butor,book,Ritratto dell'artista da scimmiotto / Michel Butor,libro
http://www.wikidata.org/entity/Q3223729,Le Journal de Mickey,French Disney comics magazine launched in 1934,Le Journal de Mickey,rivista a fumetti Disney francese
http://www.wikidata.org/entity/Q102127861,Restif de la Bretonne,book,Restif de la Bretonne,libro
http://www.wikidata.org/entity/Q102128397,Les grands animaux sauvages de l'Annam,book,Les grands animaux sauvages de l'Annam,libro
http://www.wikidata.org/entity/Q102128232,"Richard Murphy, Jon Silkin, Nathaniel Tarn",book,"Richard Murphy, Jon Silkin, Nathaniel Tarn",libro
http://www.wikidata.org/entity/Q102110773,racconti,book,racconti,libro
http://www.wikidata.org/entity/Q102107563,Le poesie di Alberto Caeiro,book,Le poesie di Alberto Caeiro,libro
http://www.wikidata.org/entity/Q102128032,La Revenante,book,La Revenante,libro
http://www.wikidata.org/entity/Q102138531,Rouletabille chez les bohémiens,book,Rouletabille chez les bohémiens,libro
http://www.wikidata.org/entity/Q102109810,"Oeuvres choisies de Maurice et Eugénie de Guérin : avec une introduction biographique et critique, des notes bibliographiques / par Ernest Gaubert",book,"Oeuvres choisies de Maurice et Eugénie de Guérin : avec une introduction biographique et critique, des notes bibliographiques / par Ernest Gaubert",libro
http://www.wikidata.org/entity/Q102140401,Kampf um odilienberg : roman / Enrich Ebermayer,book by Erich Ebermayer,Kampf um odilienberg : roman / Enrich Ebermayer,libro di Erich Ebermayer
http://www.wikidata.org/entity/Q102128661,Mes mémoires,book,Mes mémoires,libro
http://www.wikidata.org/entity/Q102142275,Le grisou,book,Le grisou,libro
http://www.wikidata.org/entity/Q102149195,Les ruines de Paris,book,Les ruines de Paris,libro
http://www.wikidata.org/entity/Q102273773,Le parrain / Henry Bordeaux,book,Le parrain / Henry Bordeaux,libro
http://www.wikidata.org/entity/Q102271159,Rose de Sâron,book,Rose de Sâron,libro
http://www.wikidata.org/entity/Q102128350,Oeuvres complètes de Jules Laforgue / Jules Laforgue,book,Oeuvres complètes de Jules Laforgue / Jules Laforgue,libro
http://www.wikidata.org/entity/Q102110621,Oeuvres complètes / par George Sand,book,Oeuvres complètes / par George Sand,libro
http://www.wikidata.org/entity/Q102109850,Les quarante-cinq,book,Les quarante-cinq,libro
http://www.wikidata.org/entity/Q102273988,Sous les pins aroles,book,Sous les pins aroles,libro
http://www.wikidata.org/entity/Q102151128,Robe prétexte,book,Robe prétexte,libro
http://www.wikidata.org/entity/Q102109549,Louis 16. et la révolution,book of Alexandre Dumas,Louis 16. et la révolution,libro di Alexandre Dumas
http://www.wikidata.org/entity/Q102112947,Le grand et le petit trottoir,book,Le grand et le petit trottoir,libro
http://www.wikidata.org/entity/Q102113168,Les grands,book,Les grands,libro
http://www.wikidata.org/entity/Q3532105,Topolino,weekly Italian comic magazine,Topolino,rivista settimanale italiana di fumetti
http://www.wikidata.org/entity/Q102112894,Molière: sa vie et ses ouvrages : avec une notice sur le théatre et la troupe de Molière,book,Molière: sa vie et ses ouvrages : avec une notice sur le théatre et la troupe de Molière,libro
http://www.wikidata.org/entity/Q102147601,Un royaume de Dieu,book,Un royaume de Dieu,libro
http://www.wikidata.org/entity/Q292649,AGROVOC,"controlled vocabulary covering all areas of interest of the Food and Agriculture Organization of the United Nations (such as food, nutrition, agriculture, fisheries, forestry, environment etc.) published by FAO and edited by a community of experts",AGROVOC,"vocabolario controllato plurilingue, sviluppato dalla FAO e dalla Commissione europea, per l'indicizzazione di concetti nei campi dell'agricoltura, silvicoltura, pesca, sicurezza alimentare, e settori affini (come sviluppo sostenibile, nutrizione),"
http://www.wikidata.org/entity/Q102276194,Studi di letterature straniere,book,Studi di letterature straniere,libro
http://www.wikidata.org/entity/Q102127915,Prefazione a Shakespeare e altri scritti shakespeariani,book,Prefazione a Shakespeare e altri scritti shakespeariani,libro
http://www.wikidata.org/entity/Q102110276,Le quatre dames d’Angora,book,Le quatre dames d’Angora,libro
http://www.wikidata.org/entity/Q102142276,La robe d'écailles roses / par Maurice Leblanc,book,La robe d'écailles roses / par Maurice Leblanc,libro
http://www.wikidata.org/entity/Q102114889,Premier livre d'histoire naturelle,book,Premier livre d'histoire naturelle,libro
http://www.wikidata.org/entity/Q102116356,Mon frere Yves,book,Mon frere Yves,libro
http://www.wikidata.org/entity/Q102132052,Monsieur Bergeret a Paris,book,Monsieur Bergeret a Paris,libro
http://www.wikidata.org/entity/Q102109236,Il popolo della nebbia,"book, translation from english by Lida Cerracchini",Il popolo della nebbia,"libro, traduzione dall'inglese di Lida Cerracchini"
http://www.wikidata.org/entity/Q3382556,Picsou Magazine,French Disney comics magazine,Picsou Magazine,rivista a fumetti Disney francese
http://www.wikidata.org/entity/Q102108822,Mauprat,book,Mauprat,libro
http://www.wikidata.org/entity/Q102115276,La première tentation de Saint Antoine (1849-1856),book,La première tentation de Saint Antoine (1849-1856),libro
http://www.wikidata.org/entity/Q102113159,Mémoires d'un Commissaire de police,book,Mémoires d'un Commissaire de police,libro
http://www.wikidata.org/entity/Q102115607,Présentation des Haïdoucs,book,Présentation des Haïdoucs,libro
http://www.wikidata.org/entity/Q102128196,Le proces du très honorable lord,book,Le proces du très honorable lord,libro
http://www.wikidata.org/entity/Q102113265,Mémoires d'une jeune fille rangée,book,Mémoires d'une jeune fille rangée,libro
http://www.wikidata.org/entity/Q102109282,Le mauvais Genie,book,Le mauvais Genie,libro
http://www.wikidata.org/entity/Q102122577,"Minor poems : Comus, Lycidas, Il penseroso, L'allegro, Sonnets",book,"Minor poems : Comus, Lycidas, Il penseroso, L'allegro, Sonnets",libro
http://www.wikidata.org/entity/Q102130122,Le Justicier ; La cachette ; Le carré d'orties ; Le fruit juge l'arbre ; L'apache,book by Paul Bourget,Le Justicier ; La cachette ; Le carré d'orties ; Le fruit juge l'arbre ; L'apache,libro di Paul Bourget
http://www.wikidata.org/entity/Q102129162,Mes souvenirs de Bali,book,Mes souvenirs de Bali,libro
http://www.wikidata.org/entity/Q102143875,Guerre de 1870 : Bazeilles-Sedan,book,Guerre de 1870 : Bazeilles-Sedan,libro
http://www.wikidata.org/entity/Q102113952,"Mémoires de Canler, ancien chef du service de sureté",book,"Mémoires de Canler, ancien chef du service de sureté",libro
http://www.wikidata.org/entity/Q102276265,Les morticoles,book,Les morticoles,libro
http://www.wikidata.org/entity/Q102109819,Le Quai des brumes,book,Le Quai des brumes,libro
http://www.wikidata.org/entity/Q102109413,La porte étroite,book,La porte étroite,libro
http://www.wikidata.org/entity/Q102272671,Six mois au Mont-Valérien : 1870-1871,book,Six mois au Mont-Valérien : 1870-1871,libro
http://www.wikidata.org/entity/Q102272762,La vie amoureuse de Jean de La Fontaine,book,La vie amoureuse de Jean de La Fontaine,libro
http://www.wikidata.org/entity/Q102274149,Le tour du malheur,book,Le tour du malheur,libro
http://www.wikidata.org/entity/Q102112181,Lettres sur la stratégie,book by Kraft zu Hohenlohe-Ingelfingen,Lettres sur la stratégie,libro di Kraft zu Hohenlohe-Ingelfingen
http://www.wikidata.org/entity/Q102111248,Lettres sur l’Artillerie,book by Kraft zu Hohenlohe-Ingelfingen,Lettres sur l’Artillerie,libro di Kraft zu Hohenlohe-Ingelfingen
http://www.wikidata.org/entity/Q102130999,Rien que la terre,book,Rien que la terre,libro
http://www.wikidata.org/entity/Q102108463,Giovani poeti tedeschi,book,Giovani poeti tedeschi,libro
http://www.wikidata.org/entity/Q102126711,Récits d'Adrien Zograffi,book,Récits d'Adrien Zograffi,libro
http://www.wikidata.org/entity/Q102131987,Mes Voyages,book,Mes Voyages,libro
http://www.wikidata.org/entity/Q102113943,Oeuvres complètes d'Alexandre Dumas / Alexandre Dumas,book,Oeuvres complètes d'Alexandre Dumas / Alexandre Dumas,libro
http://www.wikidata.org/entity/Q102109837,Quand j'étais brigadier,book,Quand j'étais brigadier,libro
http://www.wikidata.org/entity/Q102110167,Goethe et Beethoven,book,Goethe et Beethoven,libro
http://www.wikidata.org/entity/Q102149915,Saffo : costumi parigini,book,Saffo : costumi parigini,libro
http://www.wikidata.org/entity/Q102128242,Journal de bord,book by Alain Gerbault,Journal de bord,libro di Alain Gerbault
http://www.wikidata.org/entity/Q102144188,Lady Hester Stanhope en orient ; la sorciere de Djoun,book by Paule Henry-Bordeaux,Lady Hester Stanhope en orient ; la sorciere de Djoun,libro di Paule Henry-Bordeaux
http://www.wikidata.org/entity/Q102151652,Les oeuvres de Jules Valles / publiées sous la direction de Lucien Scheler,book,Les oeuvres de Jules Valles / publiées sous la direction de Lucien Scheler,libro
http://www.wikidata.org/entity/Q102109828,Gogol,book,Gogol,libro
http://www.wikidata.org/entity/Q102116329,Le pretre et l'acolyte : etudes d'art et de litterature,book,Le pretre et l'acolyte : etudes d'art et de litterature,libro
http://www.wikidata.org/entity/Q3532107,Topolino,Italian Disney comics magazine launched in 1932,Topolino,periodico italiano di fumetti
http://www.wikidata.org/entity/Q27710472,"Clinical symposia (Summit, N.J. : 1957)",journal,"Clinical symposia (Summit, N.J. : 1957)",rivista scientifica
http://www.wikidata.org/entity/Q102128809,Les grands cimetiéres sous la lune,book,Les grands cimetiéres sous la lune,libro
http://www.wikidata.org/entity/Q102143017,La Guerre de 1870,book,La Guerre de 1870,libro
http://www.wikidata.org/entity/Q102271055,Rose de mai,book,Rose de mai,libro
http://www.wikidata.org/entity/Q102141979,La rivincita di Clodoveo,book,La rivincita di Clodoveo,libro
http://www.wikidata.org/entity/Q102109375,Un mauvais rêve,book,Un mauvais rêve,libro
http://www.wikidata.org/entity/Q102128010,Un printemps au Maroc,book,Un printemps au Maroc,libro
http://www.wikidata.org/entity/Q102111896,Racconti idioti,book,Racconti idioti,libro
http://www.wikidata.org/entity/Q102128147,mes ascensions en Afrique,book,mes ascensions en Afrique,libro
http://www.wikidata.org/entity/Q102271502,Théâtre d'Aristophane,book,Théâtre d'Aristophane,libro
http://www.wikidata.org/entity/Q102107817,Marsouins et mathurins,book,Marsouins et mathurins,libro
http://www.wikidata.org/entity/Q102109713,Portrait d'une séductrice,book,Portrait d'une séductrice,libro
http://www.wikidata.org/entity/Q102275833,Storia naturale universale,book,Storia naturale universale,libro
http://www.wikidata.org/entity/Q102271392,Una società guineiana : gli nzema,book,Una società guineiana : gli nzema,libro
http://www.wikidata.org/entity/Q102270849,Le Roman Merveilleux,book,Roman Merveilleux,libro
http://www.wikidata.org/entity/Q102273195,Le parfum de la dame en noir / par Gaston Leroux,book,Le parfum de la dame en noir / par Gaston Leroux,libro
http://www.wikidata.org/entity/Q102128756,Promenade dans Rome,book,Promenade dans Rome,libro
http://www.wikidata.org/entity/Q102271330,Théâtre complet de J. Racine,book,Théâtre complet de J. Racine,libro
http://www.wikidata.org/entity/Q102114868,Molinoff : Indre-et-Loire,book,Molinoff : Indre-et-Loire,libro
http://www.wikidata.org/entity/Q102110301,Le moissonneur d'épines,book,Le moissonneur d'épines,libro
http://www.wikidata.org/entity/Q102273992,La mort de la terre : roman,book,La mort de la terre : roman,libro
http://www.wikidata.org/entity/Q102274952,Le passage : roman / Jean Reverzy,book,Le passage : roman / Jean Reverzy,libro
http://www.wikidata.org/entity/Q102150993,La saga de l'élan,book,La saga de l'élan,libro
http://www.wikidata.org/entity/Q102128914,Oeuvres complètes de Racine / èdition de Ch. Lahure,book,Oeuvres complètes de Racine / èdition de Ch. Lahure,libro
http://www.wikidata.org/entity/Q102129556,Oeuvres complètes de Villiers de l'Isle-Adam,book,Oeuvres complètes de Villiers de l'Isle-Adam,libro
http://www.wikidata.org/entity/Q102142612,La Robe de laine,book,La Robe de laine,libro
http://www.wikidata.org/entity/Q102272009,Sir François de Sales et notre coeur de chair,book,Sir François de Sales et notre coeur de chair,libro
http://www.wikidata.org/entity/Q102150883,Oeuvres de Lamartine,book,Oeuvres de Lamartine,libro
http://www.wikidata.org/entity/Q102134169,Monsieur Botte,book,Monsieur Botte,libro
http://www.wikidata.org/entity/Q102270944,Romans et nouvelles,book,Romans et nouvelles,libro
http://www.wikidata.org/entity/Q102274140,Partie carrée / Théophile Gautier,book,Partie carrée / Théophile Gautier,libro
http://www.wikidata.org/entity/Q102273246,Thomas l'agnelet : gentilhomme de fortune,book,Thomas l'agnelet : gentilhomme de fortune,libro
http://www.wikidata.org/entity/Q102109167,La police secrète prussienne,book,La police secrète prussienne,libro
http://www.wikidata.org/entity/Q102128115,Journal,book by François Mauriac,Journal,libro di François Mauriac
http://www.wikidata.org/entity/Q102112772,La rechute,book,La rechute,libro
http://www.wikidata.org/entity/Q102110377,Pourquoi les oiseaux chantent,book,Pourquoi les oiseaux chantent,libro
http://www.wikidata.org/entity/Q102114998,Mémoires de la tour Eiffel,book,Mémoires de la tour Eiffel,libro
http://www.wikidata.org/entity/Q3553294,Vaillant,French weekly magazine,Vaillant,settimanale francese
http://www.wikidata.org/entity/Q102130020,Le promontoire,book,Le promontoire,libro
http://www.wikidata.org/entity/Q102109564,Moeurs nuptiales des betes,book,Moeurs nuptiales des betes,libro
http://www.wikidata.org/entity/Q102110449,Rabevel ou le mal des ardents,book,Rabevel ou le mal des ardents,libro
http://www.wikidata.org/entity/Q102272461,Thérese Desqueyroux,book,Thérese Desqueyroux,libro
http://www.wikidata.org/entity/Q102115477,Présences,book,Présences,libro
http://www.wikidata.org/entity/Q102109833,Portraits de femmes,book,Portraits de femmes,libro
http://www.wikidata.org/entity/Q3489230,Solaris,Canadian quarterly literary science fiction and fantasy magazine,Solaris,Rivista letteraria canadese di fantascienza e fantasy
http://www.wikidata.org/entity/Q102133482,La mésentente. La petite chose. Education de prince Boubouroche.,book,La mésentente. La petite chose. Education de prince Boubouroche.,libro
http://www.wikidata.org/entity/Q102115654,Mon ami Robespierre,book,Mon ami Robespierre,libro
http://www.wikidata.org/entity/Q102135928,La rôtisserie de la reine Pédauque,book,La rôtisserie de la reine Pédauque,libro
http://www.wikidata.org/entity/Q102115356,Mémoires de Mme de la Fayette,book,Mémoires de Mme de la Fayette,libro
http://www.wikidata.org/entity/Q102108425,Journal d'un homme déçu,book by Bruce Frederick Cummings,Journal d'un homme déçu,libro di Bruce Frederick Cummings
http://www.wikidata.org/entity/Q102109069,Koenigsmark,book by Pierre Benoît,Koenigsmark,libro di Pierre Benoît
http://www.wikidata.org/entity/Q102108916,"Poignet-d'acier; ou, les chippiouais, drame de l'amérique du nord",book,"Poignet-d'acier; ou, les chippiouais, drame de l'amérique du nord",libro
http://www.wikidata.org/entity/Q692615,Dagulf Psalter,manuscript,Salterio di Dagulfo,manoscritto miniato carolingio
